,Name,Artist,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,year
1960,Made In America,Toby Keith,0.0507,0.497,193133,0.701,0,0,9,0.103,1.015001111,1,0.0306,172.126,0.376,2011
1961,Made In The Usa,Demi Lovato,0.000875,0.576,196093,0.86,0,0,8,0.316,1.015579722,1,0.0394,87.461,0.594,2013
1962,Made You Look,Nas,0.172,0.658,203000,0.936,1,0,5,0.321,1.015248611,0,0.3,95.439,0.711,2002
1963,Madiba Riddim,Drake,0.245,0.839,205163,0.521,0,0.00545,7,0.607,1.013763889,1,0.166,105.992,0.33,2017
1964,Madness,Muse,0.127,0.502,281040,0.417,0,0.00419,10,0.106,1.0145375,1,0.0718,180.301,0.218,2012
1965,Magic,Coldplay,0.0266,0.738,285014,0.482,0,0.621,6,0.106,1.014189722,0,0.0402,93.457,0.352,2014
1966,Magic,Selena Gomez,0.00504,0.6,169640,0.916,0,0,11,0.27,1.015813611,0,0.0374,104.091,0.442,2009
1967,Magnificent,U2,0.00012,0.529,324013,0.715,0,0.497,6,0.112,1.014981944,0,0.0348,114.973,0.592,2009
1968,Magnolia,Playboi Carti,0.0114,0.791,181812,0.582,1,0,11,0.35,1.0146325,0,0.286,162.991,0.443,2017
1969,Major Tom,Shiny Toy Guns,0.0458,0.637,262333,0.79,0,0.0041,10,0.249,1.014784444,0,0.0383,164.822,0.607,2009
1970,Make It Back,Juice Wrld,0.122,0.75,102560,0.387,1,0,1,0.0993,1.013854722,0,0.487,143.019,0.739,2018
1971,Make It Nasty,Tyga,0.18,0.895,188867,0.724,1,0,1,0.071,1.015046667,1,0.193,97.532,0.593,2012
1972,Make It Rain,Ed Sheeran,0.791,0.618,404480,0.239,0,0,8,0.1,1.014341389,0,0.0274,96.846,0.327,2013
1973,Make It Rain,Travis Porter,0.078,0.926,239493,0.69,1,0,1,0.228,1.015464722,0,0.175,128.952,0.387,2012
1974,Make It Sweet,Old Dominion,0.0373,0.424,187000,0.837,0,0,7,0.0665,1.015429722,1,0.0472,180.175,0.554,2019
1975,Make Me Like You,Gwen Stefani,0.0403,0.741,216947,0.714,0,1.58E-05,5,0.127,1.015350278,0,0.0476,118.036,0.799,2016
1976,Make Me Wanna,Thomas Rhett,0.0369,0.545,225067,0.818,0,0,9,0.101,1.014894444,1,0.0541,109.019,0.679,2013
1977,Make Up,Ariana Grande,0.0844,0.671,140693,0.714,1,1.48E-06,7,0.0568,1.015174167,1,0.21,105.137,0.477,2019
1978,Make You Miss Me,Sam Hunt,0.158,0.614,225693,0.472,0,0,7,0.111,1.014826111,1,0.0297,146.005,0.168,2014
1979,Makedamnsure,Taking Back Sunday,0.00941,0.553,208280,0.837,0,0,6,0.372,1.015108889,1,0.0452,140.495,0.432,2006
1980,Makes Me Wonder,Maroon 5,0.00485,0.803,211080,0.851,1,0.000358,7,0.0577,1.015991944,1,0.0357,113.996,0.881,2007
1981,Makin' Good Love,Avant,0.245,0.794,271387,0.634,0,0,9,0.2,1.015605833,0,0.0381,142.254,0.736,2002
1982,Making Memories Of Us,Keith Urban,0.614,0.687,236000,0.454,0,0.000107,4,0.107,1.014061389,1,0.0255,103.93,0.331,2007
1983,Malibu,Miley Cyrus,0.0767,0.573,231907,0.781,0,2.64E-05,8,0.0813,1.014887222,1,0.0555,139.934,0.343,2017
1984,Mama Said,Lukas Graham,0.0447,0.712,206903,0.799,0,6.40E-05,7,0.37,1.015398889,0,0.0703,83.996,0.591,2016
1985,Mama'S Broken Heart,Miranda Lambert,0.278,0.768,177773,0.809,0,0,4,0.139,1.015498889,0,0.0616,111.989,0.748,2011
1986,Mama'S Song,Carrie Underwood,0.442,0.341,240240,0.659,0,0,2,0.096,1.015161389,1,0.0357,79.987,0.269,2009
1987,Man Down,Rihanna,0.0406,0.479,266987,0.906,1,0,0,0.051,1.015547222,0,0.188,155.887,0.536,2010
1988,Man Of The Year,Schoolboy Q,0.00536,0.749,216013,0.865,1,0,3,0.198,1.015214444,1,0.0413,111.914,0.371,2014
1989,Man! I Feel Like A Woman!,Shania Twain,0.565666667,0.662666667,233728.6667,0.760333333,0,0,10,0.2225,1.015405556,1,0.040533333,124.949,0.700666667,1997
1990,Maneater,Nelly Furtado,0.02895,0.794,258866.5,0.7735,0,0.000276,6,0.1215,1.015330417,1,0.03945,132.7575,0.7595,2006
1991,Maps,Maroon 5,0.0205,0.742,189960,0.713,0,0,1,0.059,1.015132778,0,0.0303,120.032,0.879,2014
1992,Maps,Yeah Yeah Yeahs,0.000346,0.502,219987,0.941,0,0.319,7,0.553,1.015223889,1,0.0716,119.783,0.124,2003
1993,Marijuana,Kid Cudi,0.829,0.673,260200,0.403,1,0.829,8,0.272,1.013941944,0,0.0273,140.986,0.54,2010
1994,Mark My Words,Justin Bieber,0.88,0.383,134347,0.256,0,2.69E-06,0,0.169,1.014285556,1,0.0332,114.188,0.519,2015
1995,Marry Me,Jason Derulo,0.033,0.568,225027,0.631,0,0,7,0.144,1.015104722,1,0.0273,105.096,0.23,2013
1996,Marry Me,Thomas Rhett,0.0977,0.333,205840,0.412,0,0,3,0.1125,1.014268611,1,0.029,85.028,0.474,2017
1997,Marry Me,Train,0.834,0.461,205453,0.267,0,2.03E-05,0,0.107,1.014301667,1,0.0278,87.918,0.481,2010
1998,Marry The Night,Lady Gaga,0.001016,0.613,264520,0.878,0,0.005005,0,0.436,1.015437222,1,0.06,131.08,0.3935,2011
1999,Marry You,Bruno Mars,0.332,0.62,230120,0.832,0,0,10,0.104,1.01532,1,0.036,144.926,0.481,2010
2000,"Mary, Did You Know?",Pentatonix,0.302,0.497,203373,0.312,0,0,11,0.0968,1.014142222,0,0.0269,105.036,0.177,2015
2001,Mask Off,Future,0.0102,0.833,204600,0.434,1,0.0219,2,0.165,1.014223611,1,0.431,150.062,0.281,2017
2002,Masterpiece,Jessie J,0.0153,0.661,220653,0.733,0,0,0,0.0982,1.015916667,0,0.0434,143.932,0.612,2014
2003,Mayberry,Rascal Flatts,0.302,0.635,272987,0.852,0,0,11,0.149,1.015488056,1,0.0375,88.028,0.351,2002
2004,Maze,Juice Wrld,0.126,0.674,144090,0.726,1,1.56E-06,11,0.115,1.0156075,0,0.141,160.067,0.443,2019
2005,Me And God,Josh Turner,0.2,0.592,179587,0.761,0,1.40E-05,3,0.146,1.014941111,1,0.0284,153.362,0.861,2006
2006,Me And My Broken Heart,Rixton,0.0055,0.5445,193854,0.7755,0,0,5,0.1935,1.015428333,0,0.03435,174.082,0.5455,2014
2007,Me And My Gang,Rascal Flatts,0.0775,0.628,217987,0.9,0,0,7,0.0454,1.015633611,1,0.0408,108.745,0.611,2006
2008,Me Enamora,Juanes,0.0175,0.676,192613,0.839,0,0,4,0.0885,1.015577222,0,0.033,94.013,0.891,2007
2009,Me Love,Sean Kingston,0.0628,0.66,204293,0.847,0,0,1,0.112,1.015763889,1,0.191,180.01,0.925,2008
2010,Me Neither,Brad Paisley,0.0271,0.622,200160,0.942,0,2.36E-05,0,0.326,1.014036389,1,0.0385,117.173,0.844,1999
2011,Me Too,Meghan Trainor,0.0962,0.934,181240,0.694,0,1.20E-06,11,0.478,1.015041944,0,0.101,123.829,0.835,2017
2012,Mean,Taylor Swift,0.452,0.568,237733,0.761,0,0,4,0.217,1.015559167,1,0.0459,163.974,0.789,2010
2013,Mean To Me,Brett Eldredge,0.115,0.647,228907,0.586,0,1.69E-06,0,0.121,1.014754722,1,0.0313,87.994,0.165,2013
2014,Meant To Live,Switchfoot,0.00495,0.3965,200593,0.904,0,8.00E-07,2,0.391,1.015482639,1,0.0462,151.527,0.535,2003
2015,Medicine,Queen Naija,0.24,0.741,219136,0.37,0,0,8,0.118,1.014323056,0,0.324,116.06,0.13,2018
2016,Meet Virginia,Train,0.0863,0.675,239933,0.553,0,7.58E-06,7,0.118,1.014506944,1,0.0486,90.02,0.594,1998
2017,Meeting In My Bedroom,Silk,0.0329,0.716,306093,0.455,0,1.87E-06,2,0.0599,1.014681111,0,0.0282,111.668,0.226,1999
2018,Megalomaniac,Incubus,0.0056,0.532,294800,0.943,1,0.000587,7,0.317,1.015403056,0,0.0512,140.042,0.371,2004
2019,Megaman,Lil Wayne,0.0114,0.504,198280,0.856,1,0,11,0.256,1.015271111,0,0.286,101.866,0.335,2011
2020,Megatron,Nicki Minaj,0.128,0.893,190747,0.641,1,8.06E-05,1,0.086,1.015819167,1,0.272,94.017,0.771,2019
2021,Mercy,Brett Young,0.84,0.638,217120,0.367,0,0,4,0.0999,1.014470556,1,0.0266,71.957,0.219,2017
2022,Mercy,Dave Matthews Band,0.302,0.632,268720,0.465,0,5.70E-06,0,0.0929,1.014316944,1,0.0293,96.001,0.305,2012
2023,Mercy,Duffy,0.266,0.793,219920,0.859,0,0.000356,0,0.133,1.015618333,1,0.0332,129.911,0.964,2008
2024,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",0.0685,0.563,329320,0.496,1,5.80E-05,6,0.173,1.014060833,0,0.406,139.993,0.426,2012
2025,Mercy,Shawn Mendes,0.125,0.555,208733,0.662,0,0,11,0.111,1.015291111,0,0.0827,148.128,0.356,2017
2026,Merry Go 'Round,Kacey Musgraves,0.541,0.651,206893,0.466,0,0.0027,6,0.116,1.014054722,1,0.0305,86.953,0.326,2013
2027,Mess,Lil Wayne,0.479,0.641,212428,0.579,1,9.58E-05,9,0.214,1.014367778,1,0.0896,145.995,0.421,2018
2028,Mi Gente,"J Balvin, Willy William",0.01735,0.661,187240,0.6955,0,1.71E-05,11,0.1355,1.015325556,0,0.06805,104.8125,0.298,2017
2029,Middle Child,J. Cole,0.149,0.837,213594,0.364,1,0,8,0.271,1.013413056,1,0.276,123.984,0.463,2019
2030,Middle Child,"Pnb Rock, Xxxtentacion",0.137,0.75,151574,0.567,1,0,0,0.109,1.014888889,1,0.48,151.895,0.398,2019
2031,Middle Of A Memory,Cole Swindell,0.0972,0.531,226307,0.746,0,0,11,0.102,1.015492222,1,0.0329,139.788,0.304,2016
2032,Midnight,Coldplay,0.615,0.548,294667,0.475,0,0.808,1,0.0944,1.013216667,1,0.0355,126.974,0.0349,2014
2033,Midnight,Logic,0.0867,0.568,241427,0.607,1,0,9,0.0972,1.014600556,0,0.108,95.056,0.269,2018
2034,Midnight Memories,One Direction,0.00725,0.432,176320,0.868,0,0,6,0.233,1.016108333,0,0.0882,156.128,0.567,2013
2035,Midwest Swing,St. Lunatics,0.0346,0.846,275389,0.58,1,4.53E-05,10,0.285,1.014851944,0,0.0432,94.945,0.271,2001
2036,Milkshake,Kelis,0.00933,0.887,182813,0.774,0,0.0213,1,0.159,1.01497,1,0.0434,113,0.826,2008
2037,Million Dollar Bill,Whitney Houston,0.054,0.714,204267,0.747,0,0,11,0.0845,1.015518333,0,0.111,119.899,0.765,2009
2038,Million Reasons,Lady Gaga,0.494,0.666,205280,0.423,0,0,0,0.106,1.014441111,1,0.043,129.89,0.154,2016
2039,Millionaire,Chris Stapleton,0.192,0.616,210133,0.474,0,0.00762,10,0.0989,1.013997778,1,0.0266,142.689,0.493,2017
2040,Mind Reader,Dustin Lynch,0.0266,0.394,185413,0.8,0,0,4,0.184,1.015508333,0,0.0413,162.053,0.525,2014
2041,Mine,Bazzi,0.0161,0.71,131064,0.789,1,2.77E-06,4,0.451,1.015590556,1,0.0722,142.929,0.717,2018
2042,Mine,Taylor Swift,0.00265,0.624,230707,0.757,0,1.87E-06,7,0.189,1.01585,1,0.0296,121.07,0.658,2010
2043,Mine Would Be You,Blake Shelton,0.146,0.572,239507,0.529,0,0,0,0.335,1.014750833,1,0.0282,139.876,0.321,2013
2044,Mirror Mirror,M2M,0.218,0.696,200427,0.685,0,0,1,0.0988,1.015130556,0,0.0246,100.088,0.507,2000
2045,Mirrors,Justin Timberlake,0.234,0.574,484147,0.512,0,0,5,0.0946,1.014815556,0,0.0503,76.899,0.512,2013
2046,Misery,Maroon 5,0.000312333,0.704,216200,0.809666667,0,0,4,0.210333333,1.01531287,0,0.0425,102.9796667,0.718666667,2010
2047,Misery Business,Paramore,0.00272,0.517,211520,0.906,0,9.26E-06,1,0.113,1.015645278,1,0.0735,172.977,0.731,2007
2048,Miss Independent,Kelly Clarkson,0.0861,0.655,214787,0.623,0,0.000346,11,0.0652,1.014916111,0,0.116,175.973,0.615,2003
2049,Miss Me Baby,Chris Cagle,0.185,0.526,234653,0.569,0,0,1,0.0812,1.015059444,1,0.0259,147.87,0.357,2005
2050,Miss Me More,Kelsea Ballerini,0.014,0.643,192840,0.72,0,0,2,0.0834,1.014681667,1,0.0527,96.028,0.491,2018
2051,Miss Movin' On,Fifth Harmony,0.03145,0.465,193993,0.8435,0,7.76E-06,6,0.3255,1.015852222,1,0.05105,75.0145,0.4275,2013
2052,Miss Murder,Afi,0.00022,0.308,206587,0.873,0,0.000729,8,0.0974,1.015405,1,0.0533,143.519,0.686,2006
2053,Missing You,Case,0.285,0.612,284667,0.579,0,0,1,0.0556,1.014884167,0,0.0553,86.31,0.716,2001
2054,Mississippi Girl,Faith Hill,0.113,0.499,232707,0.765,0,0,9,0.0509,1.015514444,1,0.0521,83.916,0.665,2005
2055,Mistletoe,Justin Bieber,0.498,0.657333333,182947,0.56,0,0,6,0.0794,1.014153056,0,0.0467,161.9933333,0.854,2011
2056,Mo Bamba,Sheck Wes,0.194,0.729,183907,0.625,1,0.00986,4,0.248,1.015203889,1,0.0315,146.034,0.261,2018
2057,Mob Ties,Drake,0.045,0.754,205147,0.575,1,0.00131,4,0.276,1.014335278,0,0.0682,86.009,0.491,2018
2058,Mockingbird,Eminem,0.21025,0.64075,251013.5,0.67275,1,0,0,0.1295,1.015599653,1,0.28025,83.68675,0.25325,2004
2059,Mockingbird,Rob Thomas,0.0534,0.571,240320,0.77,0,1.02E-06,0,0.129,1.015139444,1,0.0314,141.996,0.613,2009
2060,Modern Day Bonnie And Clyde,Travis Tritt,0.101,0.647,284173,0.874,0,1.79E-05,9,0.277,1.015256944,0,0.0337,89.727,0.918,2000
2061,Money,Cardi B,0.00534,0.95,183527,0.59,1,0,8,0.11,1.014858889,0,0.29,130.003,0.219,2018
2062,Money Bag,Cardi B,0.107,0.947,229005,0.788,1,0.000691,10,0.108,1.014961667,0,0.124,129.977,0.454,2018
2063,Money In The Bank,Swizz Beatz,0.0108,0.837,191920,0.697,1,0,0,0.377,1.0150125,1,0.299,97.927,0.631,2007
2064,Money Longer,Lil Uzi Vert,0.0541,0.795,198944,0.568,1,0,5,0.108,1.014495278,0,0.142,136.173,0.478,2016
2065,Monster,21 Savage,0.158,0.89,233040,0.607,1,0.000228,9,0.118,1.014745556,0,0.124,134.022,0.224,2018
2066,Monster,Imagine Dragons,0.167,0.472,249493,0.774,0,0.000278,3,0.132,1.015171389,1,0.0824,179.942,0.443,2015
2067,Monster,Meek Mill,0.0103,0.67,170883,0.75,1,0,11,0.338,1.015290556,1,0.205,94.405,0.529,2015
2068,Moolah,Young Greatness,0.0258,0.773,204027,0.56,1,0,9,0.328,1.015071667,1,0.126,128.091,0.26,2016
2069,Moonlight,Xxxtentacion,0.556,0.921,135090,0.537,1,0.00404,9,0.102,1.015076944,0,0.0804,128.009,0.711,2018
2070,More Girls Like You,Kip Moore,0.00825,0.555,154707,0.746,0,0,2,0.0796,1.015132778,1,0.033,75.01,0.712,2017
2071,More Like Her,Miranda Lambert,0.238,0.556,208867,0.393,0,0,11,0.0979,1.014836389,1,0.025,132.746,0.213,2007
2072,More Than Miles,Brantley Gilbert,0.0295,0.47,252867,0.778,0,0.000225,5,0.354,1.015002222,1,0.037,152.005,0.448,2010
2073,More Than That,Backstreet Boys,0.0102,0.58,224933,0.729,0,0,4,0.0805,1.014804167,0,0.0287,80.061,0.483,2000
2074,Most Girls,Hailee Steinfeld,0.0478,0.756,204400,0.572,0,0,9,0.0853,1.014716944,1,0.0763,102.986,0.417,2017
2075,Most Girls,P!Nk,0.0424,0.742,298960,0.732,0,0.00444,2,0.101,1.014987222,0,0.0311,97.923,0.695,2000
2076,Most People Are Good,Luke Bryan,0.176,0.586,221801,0.732,0,0,8,0.148,1.0149525,1,0.0279,150.109,0.582,2017
2077,Mother'S Daughter,Miley Cyrus,0.00464,0.681,219080,0.865,1,0.00169,1,0.149,1.015518889,0,0.0594,91.017,0.528,2019
2078,Motiv8,J. Cole,0.135,0.869,133922,0.385,1,0,4,0.0931,1.014499722,1,0.297,149.897,0.596,2018
2079,Motorsport,"Migos, Nicki Minaj, Cardi B",0.0305,0.904,303077,0.518,1,0,2,0.325,1.015188889,1,0.183,137.996,0.188,2018
2080,Move,Luke Bryan,0.00719,0.57,227413,0.939,0,1.08E-06,5,0.0462,1.016467778,0,0.0789,103.983,0.801,2015
2081,Moves,Big Sean,0.0433,0.812,142907,0.522,1,0,2,0.154,1.015198056,1,0.257,75.524,0.38,2017
2082,Moving Mountains,Usher,0.0856,0.72,298053,0.734,0,0,6,0.303,1.0154125,1,0.0316,115.999,0.37,2008
2083,Mr. Brightside,The Killers,0.00111,0.354,222780,0.9175,0,0,1,0.0974,1.015420833,1,0.07775,148.025,0.234,2004
2084,Mr. Jones,Mike Jones,0.206,0.653,238947,0.748,1,0,10,0.0803,1.015586111,1,0.133,79.974,0.264,2007
2085,Mr. Know It All,Kelly Clarkson,0.0284,0.676,232520,0.807,0,0,5,0.0701,1.015241389,1,0.029,95.956,0.443,2011
2086,Mr. Misunderstood,Eric Church,0.0629,0.385,319240,0.808,0,0,7,0.33,1.014813889,1,0.045,129.22,0.546,2015
2087,Mr. Mom,Lonestar,0.054433333,0.518,208702,0.812,0,0,10,0.108,1.015449444,1,0.043333333,172.031,0.691666667,1995
2088,Mr. Rager,Kid Cudi,0.3845,0.673,294220,0.73,0,0.8885,7,0.1405,1.014257222,1,0.02685,102,0.557,2010
2089,Mr. Saxobeat,Alexandra Stan,0.0276,0.72,195105,0.925,0,0.000238,4,0.14,1.015509722,0,0.0511,127.004,0.781,2011
2090,Mr. Too Damn Good,Gerald Levert,0.354,0.804,271560,0.322,0,0,1,0.151,1.013888611,1,0.0344,115.17,0.31,2000
2091,Ms. Jackson,Outkast,0.1715,0.84,254933.5,0.82,1,0,4,0.08425,1.015302639,0,0.2585,94.9405,0.646,2000
2092,Mud On The Tires,Brad Paisley,0.3185,0.4465,207493.5,0.784,0,5.27E-05,2,0.4145,1.014793611,1,0.0451,185.208,0.4715,2003
2093,Murder On My Mind,Ynw Melly,0.145,0.759,268434,0.73,1,3.06E-06,0,0.11,1.014448611,0,0.0516,115.007,0.74,2018
2094,Music,Madonna,0.00149,0.736,225973,0.802,0,0.0876,7,0.14,1.014298056,1,0.0663,119.854,0.871,2000
2095,Music Box,Eminem,0.0131,0.635,304907,0.712,1,0,4,0.187,1.015235833,0,0.11,78.598,0.458,2009
2096,Must Be Doin' Somethin' Right,Billy Currington,0.196,0.487,269627,0.638,0,0,9,0.051,1.015640139,1,0.02665,167.7625,0.431,2005
2097,Must Be Nice,Lyfe Jennings,0.657,0.446,233440,0.401,0,0,1,0.127,1.013546667,1,0.382,82.942,0.647,2004
2098,Must'Ve Never Met You,Luke Combs,0.00951,0.455,198880,0.892,0,0,6,0.143,1.015772778,1,0.0564,75.218,0.641,2018
2099,My Apocalypse,Metallica,0.000199,0.262,301013,0.993,0,0.00182,5,0.0962,1.016313889,0,0.199,199.915,0.279,2008
2100,My Baby You,Marc Anthony,0.688,0.443,236960,0.596,0,0,0,0.167,1.015176111,0,0.0294,115.597,0.186,1999
2101,My Band,D12,0.497,0.851,298773,0.849,1,2.05E-06,1,0.116,1.015726944,0,0.0828,120.014,0.844,2004
2102,My Best Friend,Tim Mcgraw,0.12,0.444,279867,0.484,0,0,9,0.135,1.014358056,1,0.0289,147.715,0.263,1999
2103,My Blood,Twenty One Pilots,0.0563,0.749,229120,0.723,0,0.022,1,0.0977,1.014830833,1,0.0432,108.999,0.674,2018
2104,My Body,Young The Giant,0.0011,0.488,244400,0.909,0,1.02E-05,10,0.456,1.014835833,1,0.0929,129.774,0.643,2011
2105,My Church,Maren Morris,0.243,0.517,197931,0.743,0,3.36E-06,9,0.107,1.015462222,1,0.0363,76.979,0.664,2017
2106,My Dawg,Lil Baby,0.0336,0.943,215423,0.544,1,0,10,0.0954,1.014918889,0,0.0642,133.012,0.515,2017
2107,My Favorite Girl,Dave Hollister,0.434,0.655,332973,0.662,1,0,8,0.152,1.015351944,0,0.0537,120,0.613,1999
2108,My Friends Over You,New Found Glory,0.000193,0.404,220200,0.98,0,0,2,0.0742,1.015545,1,0.107,177.793,0.433,2002
2109,My Front Porch Looking In,Lonestar,0.0349,0.5405,223753,0.8095,0,0,5,0.3115,1.015112639,1,0.04775,102.7865,0.4585,1995
2110,My Girl,Dylan Scott,0.0353,0.652,197640,0.719,0,0,1,0.108,1.0146525,1,0.033,94.969,0.24,2017
2111,My Give A Damn'S Busted,Jo Dee Messina,0.143,0.665,198960,0.874,0,1.05E-05,2,0.251,1.015532778,1,0.0308,103.98,0.766,2005
2112,My Happy Ending,Avril Lavigne,0.00136,0.414,242413,0.936,0,0,2,0.369,1.015998056,1,0.0758,170.229,0.74,2004
2113,My House,Flo Rida,0.0215,0.688,192191,0.702,0,0,7,0.128,1.015335556,0,0.0499,94.006,0.74,2015
2114,My Immortal,Evanescence,0.863,0.19,262533,0.265,0,0,9,0.134,1.014109444,1,0.0356,79.012,0.101,2003
2115,My Kinda Party,Jason Aldean,0.0167,0.41,284960,0.9,0,1.09E-05,0,0.339,1.015486389,0,0.0656,176.962,0.558,2010
2116,My Life Would Suck Without You,Kelly Clarkson,0.0014,0.526,211493,0.882,0,0,9,0.144,1.015553889,1,0.0509,144.982,0.424,2009
2117,My List,Toby Keith,0.332,0.629,199813,0.737,0,0,1,0.147,1.015469722,0,0.0323,87.068,0.341,2008
2118,My Little Girl,Tim Mcgraw,0.351,0.457,218560,0.636,0,7.01E-06,0,0.111,1.015719444,1,0.0262,144.686,0.238,2016
2119,My Love Is Your Love,Whitney Houston,0.0557,0.77,261573,0.475,0,4.81E-06,7,0.0607,1.014024444,1,0.159,82.511,0.474,1998
2120,My My My!,Troye Sivan,0.00407,0.701,204727,0.458,0,0.000151,1,0.045,1.014514167,1,0.0836,102.967,0.482,2018
2121,My Next Thirty Years,Tim Mcgraw,0.265,0.605,217733,0.804,0,4.93E-06,5,0.345,1.0145775,1,0.0363,98.866,0.601,1999
2122,My Old Man,Zac Brown Band,0.819,0.639,227222,0.196,0,3.63E-05,4,0.0978,1.013478333,1,0.0267,143.907,0.3,2017
2123,My Own Worst Enemy,Lit,0.013245,0.4605,169216,0.949,1,0,4,0.4025,1.015813889,1,0.0601,103.4655,0.6645,1999
2124,My Projects,Coo Coo Cal,0.0626,0.882,225027,0.81,1,3.84E-06,4,0.102,1.015011944,0,0.22,95.328,0.79,2001
2125,My Sacrifice,Creed,0.000101,0.3185,295200,0.8775,0,3.09E-06,2,0.0925,1.014990972,1,0.04945,146.3165,0.2585,2001
2126,My Strange Addiction,Billie Eilish,0.35,0.939,179889,0.305,0,0.000169,8,0.105,1.013624444,0,0.354,100.029,0.563,2019
2127,My Town,Montgomery Gentry,0.00229,0.514,275660,0.8735,0,0,2,0.20685,1.014950278,1,0.05195,93.841,0.5375,1999
2128,My Way,Limp Bizkit,0.02,0.576,272973,0.864,1,1.68E-06,6,0.683,1.015560833,1,0.0462,97.225,0.609,2000
2129,My Wish,Rascal Flatts,0.0307,0.548,248280,0.769,0,5.53E-06,4,0.0867,1.015318611,1,0.0312,135.712,0.388,2006
2130,Na Na,Trey Songz,0.328,0.67,231907,0.476,0,0,9,0.104,1.014929722,0,0.0406,96.975,0.235,2014
2131,Naked,Marques Houston,0.0863,0.75,266560,0.511,0,6.76E-06,9,0.0938,1.014797222,1,0.209,60.009,0.395,2009
2132,Narcos,Migos,0.0142,0.936,255379,0.585,1,0,0,0.132,1.014746111,1,0.125,124.991,0.242,2018
2133,Nasa,Ariana Grande,0.451,0.747,182000,0.458,0,0,6,0.252,1.0147525,1,0.303,75.029,0.47,2019
2134,Nastradamus,Nas,0.000484,0.823,251933,0.62,1,0,8,0.494,1.014443889,1,0.329,90.57,0.628,1999
2135,Natural,Imagine Dragons,0.217,0.704,189467,0.611,0,0,2,0.0812,1.014968889,1,0.0409,100,0.22,2018
2136,Naturally,"Selena Gomez, The Scene",0.0185,0.605,202587,0.902,0,1.01E-06,10,0.0534,1.015165,0,0.0511,132.612,0.875,2009
2137,Need U Bad,Jazmine Sullivan,0.0232,0.529,257427,0.659,0,0,7,0.114,1.015189444,1,0.0629,138.196,0.36,2008
2138,Needed Me,Rihanna,0.11,0.671,191600,0.314,1,0,5,0.0825,1.014419167,0,0.244,110.898,0.296,2016
2139,Needy,Ariana Grande,0.78,0.647,171573,0.309,1,7.41E-06,7,0.202,1.014458889,0,0.0366,87.045,0.195,2019
2140,Neighbors,J. Cole,0.319,0.898,216520,0.283,1,0.000383,6,0.11,1.013240278,0,0.356,138.97,0.469,2016
2141,Neighbors Know My Name,Trey Songz,0.0379,0.663,186307,0.693,0,0,7,0.162,1.015062222,0,0.0635,120.026,0.391,2009
2142,Neon,Chris Young,0.401,0.6,224160,0.599,0,0,0,0.102,1.014971667,1,0.0276,99.05,0.496,2011
2143,Neon Light,Blake Shelton,0.0189,0.666,221402,0.78,0,1.01E-06,2,0.0635,1.0150425,1,0.048,154.056,0.923,2014
2144,Neon Lights,Demi Lovato,0.0767,0.631,233173,0.819,0,0,9,0.1,1.015488889,1,0.122,125.928,0.733,2013
2145,Neva End,Future,0.00911,0.59,262307,0.561,0,0,2,0.0981,1.014551944,1,0.058,134.936,0.15,2012
2146,Never,Jaheim,0.224,0.537,266320,0.337,1,0,4,0.107,1.014411944,1,0.0728,105.367,0.605,2007
2147,Never Again,Kelly Clarkson,0.00168,0.514,217293,0.91,0,0.00187,7,0.224,1.015839444,0,0.0714,145.907,0.472,2007
2148,Never Be The Same,Camila Cabello,0.163,0.64,227030.5,0.711,0,0.000543,0,0.126,1.015461667,1,0.074,129.942,0.2535,2017
2149,Never Enough,Loren Allred,0.423,0.277,207787,0.394,0,0,8,0.0952,1.014193611,1,0.0336,86.777,0.227,2017
2150,Never Enough,One Direction,0.0379,0.579,213440,0.779,0,0,4,0.385,1.016158611,0,0.0512,164.145,0.587,2015
2151,Never Forget You,"Zara Larsson, Mnek",0.00312,0.583,213428,0.732,0,9.86E-06,11,0.269,1.015075556,0,0.0457,145.992,0.276,2017
2152,Never Gonna Be Alone,Nickelback,0.00155,0.544,227027,0.802,0,7.34E-05,4,0.122,1.015513333,1,0.0282,130.022,0.59,2008
2153,Never Gonna Leave This Bed,Maroon 5,0.11,0.609,196707,0.81,0,0,11,0.246,1.015498056,1,0.0296,117.364,0.47,2010
2154,Never Gonna Let You Go,Faith Evans,0.442,0.644,267400,0.443,0,0,1,0.117,1.014636667,0,0.0295,109.936,0.0534,1998
2155,Never Grow Up,Taylor Swift,0.819,0.714,290467,0.305,0,0,2,0.174,1.014211944,1,0.0305,124.91,0.554,2010
2156,Never Had A Dream Come True,S Club 7,0.508,0.636,240640,0.531,0,0,5,0.0952,1.015113056,1,0.0273,122.918,0.496,2000
2157,Never Let You Go,Justin Bieber,0.00141,0.66,264400,0.811,0,1.17E-06,0,0.251,1.015318889,1,0.0357,103.191,0.675,2010
2158,Never Really Over,Katy Perry,0.194,0.77,223523,0.882,0,0,8,0.316,1.015335556,1,0.0602,99.991,0.385,2019
2159,Never Say Never,The Fray,0.568,0.23,256613,0.492,0,8.18E-06,8,0.176,1.015064722,1,0.0317,160.139,0.262,2009
2160,Never Too Late,Three Days Grace,0.00838,0.433,209333,0.778,0,0,2,0.163,1.015366667,0,0.0371,149.864,0.217,2006
