,Name,Artist,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,year
376,Blurry,Puddle Of Mudd,0.007479999999999993,0.43149999999999983,303960.0,0.9370000000000003,0,0.0,3.0,0.13900000000000015,0.9246333333333333,0,0.05519999999999997,157.46550000000016,0.5109999999999996,2001
377,Bobby Bitch,Bobby Shmurda,0.0136,0.9209999999999999,160383.0,0.525,1,0.0,11.0,0.313,0.8635666666666667,1,0.413,130.747,0.794,2014
378,Bodak Yellow,Cardi B,0.06590000000000003,0.9259999999999993,223713.0,0.7029999999999997,1,0.0,11.0,0.23099999999999993,0.8943833333333334,0,0.10300000000000009,125.02199999999996,0.48499999999999976,2018
379,Body And Soul,"Tony Bennett, Amy Winehouse",0.87,0.342,200587.0,0.249,0,5.0900000000000004e-05,1.0,0.152,0.8031333333333333,1,0.0277,94.74600000000001,0.203,2011
380,Body Language,Jesse Mccartney,0.030899999999999993,0.644,219213.0,0.7479999999999999,0,0.0,0.0,0.15399999999999997,0.92555,1,0.036399999999999995,161.43400000000003,0.538,2008
381,Body Like A Back Road,Sam Hunt,0.4440000000000003,0.7340000000000008,163967.0,0.4579999999999999,0,0.0,5.0,0.14200000000000007,0.8778166666666667,1,0.031349999999999996,98.9575,0.6555,2017
382,Body Party,Ciara,0.014300000000000002,0.5770000000000001,234040.0,0.5760000000000003,0,0.0,2.0,0.6020000000000001,0.8950166666666666,1,0.0563,133.97299999999998,0.12000000000000006,2013
383,Body Say,Demi Lovato,0.00415,0.628,193893.0,0.74,0,0.0,5.0,0.27699999999999997,0.9194,0,0.0358,86.98299999999999,0.257,2016
384,Bohemian Rhapsody,Panic! At The Disco,0.175,0.386,363114.0,0.562,0,9.17e-06,10.0,0.209,0.9272833333333333,1,0.03,72.945,0.228,2016
385,Bohemian Rhapsody,Queen,0.23749999999999996,0.39399999999999996,355120.0,0.3455000000000001,0,6.899999999999999e-07,0.0,0.2025,0.8036416666666667,0,0.04879999999999999,144.1175,0.2185,1975
386,Bom Bidi Bom,"Nick Jonas, Nicki Minaj",0.136,0.7120000000000001,214760.0,0.511,0,0.0,6.0,0.133,0.9046166666666666,1,0.0447,87.007,0.182,2017
387,Bonfire,Craig Morgan,0.11900000000000001,0.4260000000000001,179707.0,0.9169999999999999,0,0.0,0.0,0.153,0.9505333333333333,1,0.103,175.71599999999992,0.5060000000000001,2008
388,Boo'D Up,Ella Mai,0.12210000000000003,0.4789999999999996,247702.5,0.8109999999999999,0,0.0,10.0,0.08119999999999995,0.9263916666666666,0,0.07589999999999998,81.58300000000004,0.2275,2017
389,Boom Clap,Charli Xcx,0.15399999999999994,0.6590000000000003,169866.0,0.9110000000000003,0,0.00030400000000000023,4.0,0.19099999999999995,0.962,1,0.0786,91.999,0.5760000000000004,2014
390,Boondocks,Little Big Town,0.211,0.41000000000000003,272347.0,0.7799999999999998,0,0.0,9.0,0.48000000000000026,0.91015,1,0.0332,88.01600000000002,0.6950000000000002,2005
391,Boots On,Randy Houser,0.03869999999999999,0.7129999999999996,170813.0,0.8870000000000002,0,1.7899999999999998e-05,8.0,0.273,0.9239333333333334,1,0.0322,112.01600000000003,0.8800000000000003,2008
392,Booty,Blac Youngsta,0.0008309999999999999,0.938,160038.0,0.5489999999999999,1,0.00024300000000000002,1.0,0.08199999999999999,0.8605333333333334,1,0.098,144.005,0.41200000000000003,2018
393,Born This Way,Lady Gaga,0.003485000000000001,0.5865000000000002,260253.0,0.8275000000000002,0,0.0,11.0,0.32950000000000007,0.9149166666666666,1,0.1555,123.90599999999998,0.501,2011
394,Born To Be Yours,"Kygo, Imagine Dragons",0.3,0.688,193321.0,0.688,0,0.0,3.0,0.0982,0.9026666666666667,1,0.0357,114.01100000000001,0.451,2018
395,Born To Fly,Sara Evans,0.009309999999999995,0.612,336360.0,0.663,0,0.015199999999999997,1.0,0.0637,0.8447666666666667,1,0.03500000000000002,100.17799999999995,0.5579999999999999,2000
396,Boston,Augustana,0.18200000000000002,0.40399999999999997,245933.0,0.5709999999999998,0,2.0800000000000004e-05,0.0,0.129,0.9155166666666666,1,0.030299999999999997,147.01000000000008,0.29,2005
397,Bother,Stone Sour,0.38799999999999996,0.27200000000000013,240400.0,0.281,1,2.2900000000000004e-05,1.0,0.15799999999999997,0.8727666666666667,1,0.028699999999999993,89.914,0.141,2002
398,Bottoms Up,Brantley Gilbert,0.113,0.4749999999999998,220200.0,0.8569999999999997,0,0.0,7.0,0.13450000000000004,0.9044416666666667,1,0.04335,169.9904999999999,0.5440000000000004,2014
399,Boulevard Of Broken Dreams,Green Day,0.005519999999999998,0.4960000000000002,262333.0,0.6819999999999997,1,2.9399999999999983e-05,8.0,0.058899999999999966,0.93175,1,0.02939999999999999,167.0600000000001,0.4740000000000001,2017
400,Bounce Back,Big Sean,0.10599999999999998,0.7800000000000001,222360.0,0.5749999999999996,1,0.0,1.0,0.129,0.9062,0,0.1390000000000001,81.50199999999997,0.2729999999999999,2017
401,Bound 2,Kanye West,0.145,0.36700000000000005,229147.0,0.665,1,0.0,1.0,0.113,0.9529833333333333,1,0.04649999999999999,148.91299999999998,0.31,2013
402,Boy,Lee Brice,0.644,0.498,198973.0,0.408,0,0.0,6.0,0.0993,0.8675666666666666,1,0.0331,78.942,0.38299999999999995,2017
403,Boyfriend,Ashlee Simpson,0.032100000000000004,0.705,179427.0,0.753,0,6.690000000000003e-06,1.0,0.06550000000000003,0.9481,0,0.0384,128.047,0.906,2005
404,Boyfriend,Big Time Rush,0.0987,0.614,201040.0,0.857,0,0.0,1.0,0.17700000000000002,0.9304833333333333,0,0.111,164.146,0.6769999999999999,2010
405,Boyfriend,Justin Bieber,0.03580000000000001,0.7170000000000003,171333.0,0.55,0,0.00197,10.0,0.12599999999999995,0.8996833333333333,0,0.052000000000000025,96.97749999999998,0.3315000000000001,2012
406,Boyfriend #2,Pleasure P,0.02189999999999999,0.6479999999999999,207400.0,0.7669999999999999,1,0.0,8.0,0.18999999999999997,0.9158000000000001,1,0.06079999999999999,141.90599999999998,0.7959999999999998,2009
407,Brackets,J. Cole,0.188,0.6779999999999999,315771.0,0.5670000000000001,1,1.67e-06,10.0,0.16399999999999998,0.8475333333333334,0,0.261,84.039,0.6579999999999999,2018
408,Brand New,Ben Rector,0.00268,0.555,243933.0,0.9339999999999999,0,0.0,9.0,0.122,0.916,1,0.11300000000000002,144.874,0.42200000000000004,2015
409,Brand New Girlfriend,Steve Holy,0.027299999999999998,0.6690000000000003,220187.0,0.8610000000000003,0,0.0,2.0,0.0586,0.9408833333333334,1,0.0929,133.82,0.7200000000000002,2006
410,Brave,Sara Bareilles,0.0050199999999999976,0.5509999999999996,220573.0,0.8359999999999994,0,2.0999999999999992e-05,10.0,0.04249999999999999,0.9360333333333334,0,0.0524,185.06300000000007,0.7579999999999993,2013
411,Break,Three Days Grace,0.000666,0.5779999999999998,193107.0,0.8969999999999999,0,0.0,0.0,0.09240000000000002,0.9349,1,0.035699999999999996,115.49100000000001,0.737,2009
412,Break Down Here,Julie Roberts,0.14199999999999996,0.6409999999999999,245493.0,0.48500000000000004,0,0.0,1.0,0.0997,0.86455,1,0.0328,126.10300000000001,0.22900000000000006,2004
413,Break It Off,"Rihanna, Sean Paul",0.0166,0.8969999999999999,213373.0,0.7379999999999998,0,0.0,10.0,0.0573,0.9114333333333333,0,0.22800000000000006,133.96599999999995,0.7979999999999999,2006
414,Break The Ice,Britney Spears,0.6890000000000001,0.7119999999999999,196053.0,0.9109999999999997,0,8.019999999999998e-06,5.0,0.107,0.9355666666666667,0,0.04449999999999999,117.53299999999996,0.8499999999999998,2007
415,Break The Rules,Charli Xcx,0.0305,0.6759999999999998,203908.0,0.9259999999999998,1,0.0006580000000000001,0.0,0.0771,0.9626,0,0.0425,124.01899999999999,0.818,2014
416,Break Up,Mario,0.4280000000000001,0.44000000000000006,249027.0,0.5169999999999999,1,0.0,0.0,0.17300000000000001,0.8774166666666667,1,0.36299999999999977,73.88100000000003,0.4749999999999998,2009
417,Break Up In A Small Town,Sam Hunt,0.07489999999999998,0.5790000000000001,229880.0,0.7759999999999999,0,0.0,8.0,0.23899999999999993,0.9105833333333333,1,0.17300000000000001,136.04399999999993,0.43400000000000005,2014
418,Break Up In The End,Cole Swindell,0.481,0.5069999999999999,199693.0,0.37199999999999994,0,0.0,1.0,0.27099999999999996,0.85945,1,0.0303,86.42200000000001,0.25700000000000006,2018
419,Break Up With Him,Old Dominion,0.06749999999999998,0.6170000000000003,207733.0,0.6319999999999999,0,0.0,8.0,0.10800000000000005,0.9103166666666667,1,0.03710000000000001,151.98799999999997,0.564,2015
420,"Break Up With Your Girlfriend, I'M Bored",Ariana Grande,0.04210000000000001,0.7259999999999996,190440.0,0.554,1,0.0,5.0,0.10600000000000002,0.9118333333333333,0,0.09169999999999996,169.99899999999994,0.335,2019
421,Break Ya Neck,Busta Rhymes,0.4429999999999998,0.8200000000000001,231240.0,0.8089999999999996,1,0.001750000000000001,4.0,0.0613,0.8873500000000001,0,0.251,83.011,0.737,2001
422,Breakaway,Kelly Clarkson,0.029800000000000028,0.4460000000000001,237000.0,0.7010000000000003,0,8.890000000000003e-06,9.0,0.09310000000000006,0.93035,0,0.029500000000000002,159.95799999999988,0.39399999999999996,2004
423,Breakeven,The Script,0.15850000000000006,0.6299999999999998,261427.0,0.6969999999999994,0,0.0,10.0,0.08119999999999995,0.9249083333333332,1,0.024299999999999992,94.02849999999992,0.5100000000000003,2008
424,Breaking The Habit,Linkin Park,0.10800000000000005,0.5790000000000001,196907.0,0.849,0,0.0,4.0,0.0909,0.9130333333333334,0,0.0303,100.02099999999997,0.5809999999999997,2003
425,Breath,Breaking Benjamin,0.0001235,0.40700000000000003,218467.0,0.8665000000000002,0,0.000306,5.0,0.08625000000000002,0.9308083333333333,0,0.0409,137.149,0.3205,2006
426,Breathe,Fabolous,0.3399999999999999,0.7129999999999996,268960.0,0.9099999999999999,1,0.0,10.0,0.30400000000000005,0.9069,0,0.282,83.028,0.5099999999999999,2004
427,Breathe,Faith Hill,0.17300000000000001,0.529,250547.0,0.4959999999999997,0,0.0,7.0,0.2509999999999999,0.8498833333333333,1,0.028999999999999984,136.85900000000012,0.2780000000000003,1999
428,Breathe,Michelle Branch,0.027899999999999994,0.644,211773.0,0.753,0,0.0022700000000000003,6.0,0.10800000000000004,0.9284,1,0.03910000000000001,117.14799999999997,0.20900000000000005,2003
429,Breathin,Ariana Grande,0.021100000000000004,0.5679999999999997,198160.0,0.6560000000000001,1,1.3700000000000003e-05,8.0,0.21300000000000005,0.9097833333333334,1,0.04329999999999999,100.04899999999999,0.36400000000000005,2018
430,Breathless,The Corrs,0.054100000000000016,0.6069999999999999,207507.0,0.8200000000000001,0,6.8e-05,11.0,0.269,0.8707666666666667,1,0.059699999999999996,126.98800000000001,0.7680000000000002,2000
431,Bright,Echosmith,0.6370000000000002,0.6460000000000002,220627.0,0.43099999999999994,0,6.990000000000002e-06,6.0,0.11300000000000002,0.85805,1,0.0262,90.03400000000003,0.2919999999999999,2013
432,Bright Lights,Matchbox Twenty,0.013399999999999999,0.319,234427.0,0.7319999999999998,0,0.0,4.0,0.6579999999999997,0.9254166666666667,1,0.043599999999999986,80.19499999999996,0.20000000000000004,2002
433,Brighter Than The Sun,Colbie Caillat,0.00952,0.6289999999999997,231213.0,0.7929999999999997,0,1.1500000000000006e-06,9.0,0.218,0.9009666666666666,1,0.03459999999999999,95.98100000000004,0.5879999999999996,2011
434,Bring Em Out,T.I.,0.03649999999999999,0.7615,217153.5,0.8829999999999997,1,0.0,11.0,0.18849999999999995,0.9395583333333334,1,0.265,98.57200000000005,0.5800000000000001,2004
435,Bring It Back,Travis Porter,0.11499999999999999,0.937,217073.5,0.7705000000000001,1,0.0,6.5,0.11450000000000002,0.929425,1,0.07740000000000001,98.00700000000002,0.5489999999999998,2011
436,Bring It On Home,Little Big Town,0.11800000000000004,0.55,260627.0,0.514,0,0.0,8.0,0.0906,0.8775333333333333,1,0.02650000000000001,138.105,0.311,2005
437,Bring Me To Life,Evanescence,0.007209999999999996,0.331,235893.0,0.9430000000000005,0,2.0599999999999993e-06,4.0,0.242,0.9468666666666666,0,0.06980000000000001,94.61200000000005,0.2960000000000001,2003
438,Broken,Lifehouse,0.08899999999999998,0.5339999999999999,286480.0,0.7080000000000001,0,0.0,11.0,0.19200000000000003,0.9044666666666666,1,0.04020000000000001,130.63900000000007,0.48799999999999977,2007
439,Broken,Lovelytheband,0.001750000000000001,0.6660000000000003,204878.0,0.7279999999999999,0,4.260000000000002e-06,7.0,0.04290000000000002,0.9032,1,0.04190000000000002,122.99600000000005,0.5099999999999999,2018
440,Broken,Seether,0.018900000000000007,0.6660000000000001,257600.0,0.4749999999999998,0,1.3099999999999995e-06,4.0,0.08820000000000003,0.9063666666666667,0,0.026799999999999997,123.67000000000003,0.18299999999999994,2002
441,Broken Halos,Chris Stapleton,0.13399999999999995,0.6129999999999998,180907.0,0.564,0,1.6499999999999999e-06,8.0,0.05850000000000001,0.8819166666666667,1,0.025100000000000004,78.38799999999999,0.538,2017
442,Brokenhearted,Karmin,0.007649999999999999,0.7650000000000002,227147.0,0.7650000000000002,0,3.82e-06,1.0,0.052699999999999976,0.9544666666666667,0,0.0585,120.00100000000003,0.8859999999999996,2012
443,Brokenheartsville,Joe Nichols,0.12599999999999995,0.5719999999999997,230853.5,0.654,0,0.000385,10.0,0.10069999999999998,0.9207583333333333,1,0.027100000000000006,156.00449999999998,0.49850000000000005,2002
444,Brotha,Angie Stone,0.538,0.8009999999999999,268133.0,0.43400000000000005,0,0.0,7.0,0.07289999999999999,0.8471,0,0.3760000000000001,132.25399999999996,0.6609999999999998,2001
445,Bubbly,Colbie Caillat,0.6030000000000005,0.6969999999999995,196280.0,0.47400000000000014,0,0.0,9.0,0.11000000000000004,0.8889499999999999,1,0.03509999999999997,127.90400000000014,0.2490000000000001,2007
446,Budapest,George Ezra,0.0846,0.7170000000000003,200733.0,0.455,0,0.0,5.0,0.11000000000000001,0.8616166666666667,1,0.027600000000000003,127.81199999999994,0.38900000000000007,2014
447,Bulletproof,La Roux,0.0004410000000000003,0.6739999999999999,205733.0,0.8820000000000002,0,6.47e-05,3.0,0.06800000000000005,0.9538166666666666,0,0.04770000000000001,123.01600000000005,0.682,2009
448,Bullets In The Gun,Toby Keith,0.339,0.6100000000000001,256613.0,0.7609999999999999,0,1.88e-05,9.0,0.0839,0.8996333333333333,1,0.06269999999999999,120.01700000000004,0.4329999999999999,2010
449,Bully,Shinedown,9.03e-05,0.519,242747.0,0.9690000000000001,0,0.0,6.0,0.111,0.961,0,0.0662,77.01100000000001,0.48,2012
450,Burn,Ellie Goulding,0.31,0.5589999999999999,231212.0,0.7770000000000002,0,0.0,1.0,0.105,0.9161499999999999,1,0.043199999999999975,87.01600000000003,0.32900000000000007,2013
451,Burn,Jo Dee Messina,0.133,0.4299999999999999,281427.0,0.7080000000000001,0,0.0,7.0,0.23800000000000007,0.8866,1,0.035100000000000006,173.70600000000002,0.3559999999999999,2000
452,Burn,Usher,0.314,0.7959999999999996,231933.0,0.4770000000000002,0,0.0,1.0,0.12000000000000008,0.8806499999999999,1,0.10800000000000007,119.92799999999991,0.685,2004
453,Burn It Down,Linkin Park,0.014299999999999998,0.5850000000000002,230253.0,0.9720000000000001,0,0.0,9.0,0.0707,0.9258333333333333,0,0.05339999999999999,110.006,0.5850000000000002,2012
454,Burn Out,Midland,0.292,0.671,188613.0,0.7240000000000001,0,0.0,7.0,0.231,0.9065,1,0.0244,99.976,0.801,2017
455,Burn The House Down,Ajr,0.0364,0.45399999999999996,212374.0,0.66,1,0.0,0.0,0.18100000000000002,0.9273833333333333,1,0.168,184.35299999999998,0.568,2018
456,Burnin' It Down,Jason Aldean,0.30499999999999994,0.6809999999999996,219160.0,0.795,0,9.410000000000003e-06,6.0,0.10900000000000001,0.8891333333333333,1,0.049000000000000016,135.939,0.6400000000000001,2014
457,Burnin' Up,Jonas Brothers,0.02960000000000001,0.6669999999999999,175093.0,0.9540000000000003,0,0.0,2.0,0.33100000000000007,0.9423,1,0.08170000000000002,114.0,0.8070000000000003,2008
458,Burning House,Cam,0.8870000000000003,0.7280000000000001,231333.0,0.25300000000000006,0,1.11e-05,0.0,0.133,0.85955,1,0.030399999999999993,140.92299999999992,0.4570000000000002,2015
459,Bury A Friend,Billie Eilish,0.7400000000000001,0.9049999999999999,193143.0,0.3890000000000001,0,0.16199999999999998,8.0,0.10600000000000002,0.75825,1,0.33199999999999996,120.046,0.19600000000000006,2019
460,Bust Your Windows,Jazmine Sullivan,0.538,0.6829999999999999,266307.0,0.6639999999999999,0,0.0,5.0,0.06710000000000002,0.92945,0,0.0332,106.991,0.8659999999999998,2008
461,But For The Grace Of God,Keith Urban,0.10440000000000002,0.656,248907.0,0.7200000000000002,0,1.71e-06,0.0,0.2160000000000001,0.9002833333333333,1,0.026950000000000012,104.01600000000003,0.6069999999999999,1999
462,Butterflies,Michael Jackson,0.058300000000000005,0.7080000000000001,279160.0,0.6549999999999999,0,2.0999999999999994e-06,8.0,0.11000000000000004,0.9551666666666667,1,0.08830000000000003,89.99,0.545,2001
463,Butterfly,Crazy Town,0.0013200000000000009,0.7360000000000002,216733.0,0.8109999999999999,0,0.00014199999999999993,9.0,0.10700000000000003,0.9305,0,0.08099999999999997,103.50199999999997,0.609,1999
464,Butterfly Fly Away,"Miley Cyrus, Billy Ray Cyrus",0.733,0.607,189240.0,0.281,0,0.000123,11.0,0.29,0.7894666666666666,1,0.0258,134.977,0.46799999999999997,2009
465,Buttons,The Pussycat Dolls,0.17799999999999996,0.5700000000000002,225560.0,0.8210000000000004,0,0.0,2.0,0.28899999999999987,0.927,1,0.2670000000000001,210.857,0.408,2005
466,Buy Me A Boat,Chris Janson,0.319,0.574,179078.0,0.7449999999999997,0,0.0,2.0,0.11000000000000003,0.88895,1,0.05069999999999999,154.04199999999997,0.6929999999999997,2015
467,By The Way,Red Hot Chili Peppers,0.026799999999999997,0.4483333333333334,216524.3333333334,0.9773333333333337,0,0.0035599999999999994,0.0,0.10010000000000004,0.9347055555555556,1,0.11366666666666662,123.16433333333335,0.18666666666666662,2002
468,By Your Side,Sade,0.08489999999999999,0.6530000000000001,274933.0,0.42899999999999994,0,0.0037099999999999998,11.0,0.06930000000000001,0.82545,1,0.0297,146.07299999999995,0.6269999999999999,2000
469,Bye Bye,Mariah Carey,0.298,0.7880000000000001,266827.0,0.585,0,0.0,10.0,0.34600000000000003,0.9186,1,0.055899999999999984,136.00199999999998,0.84,2008
470,Cake By The Ocean,Dnce,0.15200000000000008,0.7740000000000006,219147.0,0.753,1,0.0,4.0,0.037099999999999966,0.9092333333333333,0,0.0517,119.00200000000007,0.8960000000000007,2016
471,California King Bed,Rihanna,0.22933333333333336,0.4673333333333334,251600.0,0.5750000000000001,0,0.0,7.0,0.11866666666666668,0.9336111111111111,1,0.0347,169.8976666666667,0.3216666666666667,2010
472,Californication,Red Hot Chili Peppers,0.0021,0.5920000000000003,329733.0,0.7669999999999998,0,0.0016499999999999993,9.0,0.12699999999999997,0.9535333333333333,0,0.027000000000000014,96.48299999999996,0.328,1999
473,Call It What You Want,Taylor Swift,0.18600000000000003,0.598,203507.0,0.504,0,0.000221,9.0,0.34,0.8354333333333334,1,0.0731,163.954,0.252,2017
474,Call Me,Tweet,0.484,0.5519999999999998,177373.0,0.7059999999999997,0,6.490000000000002e-05,1.0,0.07400000000000004,0.8647166666666667,0,0.3629999999999998,167.46799999999996,0.721,2002
475,Call Me Maybe,Carly Rae Jepsen,0.011149999999999995,0.7830000000000006,193433.5,0.5820000000000005,0,2.5949999999999997e-06,7.0,0.10799999999999997,0.8906666666666666,1,0.04085000000000003,120.02599999999991,0.6460000000000005,2012
476,Call Me When You'Re Sober,Evanescence,0.0019300000000000005,0.44999999999999996,214707.0,0.8829999999999996,0,0.0,7.0,0.2930000000000001,0.9317666666666666,1,0.0524,93.41000000000003,0.32800000000000007,2006
477,Call Out My Name,The Weeknd,0.16999999999999996,0.4610000000000001,228373.0,0.593,0,0.0,1.0,0.3070000000000001,0.9174333333333333,1,0.0356,134.17000000000002,0.17499999999999993,2018
478,Call You Mine,"The Chainsmokers, Bebe Rexha",0.204,0.585,217640.0,0.696,0,0.0,4.0,0.344,0.9066666666666667,0,0.0307,104.01,0.522,2019
479,Callaita,"Bad Bunny, Tainy",0.6,0.61,250534.0,0.624,1,2.12e-06,2.0,0.243,0.92045,1,0.309,176.169,0.244,2019
480,Called Out In The Dark,Snow Patrol,0.0175,0.726,241933.0,0.7120000000000001,0,1.07e-05,0.0,0.0826,0.922,1,0.0313,120.00299999999999,0.961,2011
481,Calling All Angels,Train,0.07460000000000001,0.4540000000000001,242200.0,0.8389999999999997,0,0.0,3.0,0.27899999999999997,0.9105333333333334,1,0.04410000000000002,166.16600000000008,0.529,2003
482,Calling All The Monsters,China Anne Mcclain,0.0028899999999999998,0.561,206507.0,0.826,0,0.0,2.0,0.43200000000000005,0.9026333333333333,1,0.0972,141.98,0.499,2011
483,Calling My Spirit,Kodak Black,0.09959999999999998,0.91,152000.0,0.36599999999999994,1,0.0,1.0,0.26100000000000007,0.8341,1,0.09410000000000002,119.98499999999996,0.7400000000000001,2018
484,Came Here To Forget,Blake Shelton,0.3559999999999999,0.6129999999999998,220413.0,0.6669999999999999,0,1.2899999999999993e-05,1.0,0.111,0.8854333333333334,0,0.029000000000000015,130.023,0.481,2016
485,Can'T Be Broken,Lil Wayne,0.125,0.58,193243.0,0.5770000000000001,1,0.0,2.0,0.086,0.90005,0,0.2,99.28299999999999,0.153,2018
486,Can'T Be Friends,Trey Songz,0.06430000000000001,0.4509999999999999,220373.0,0.5879999999999997,0,0.0,11.0,0.17099999999999993,0.8671166666666666,0,0.20000000000000004,171.84900000000005,0.33199999999999996,2010
487,Can'T Be Tamed,Miley Cyrus,0.028699999999999996,0.63,168213.0,0.9099999999999999,0,0.0,11.0,0.19599999999999998,0.95135,0,0.14400000000000004,116.97999999999999,0.7430000000000001,2010
488,Can'T Feel My Face,The Weeknd,0.11300000000000006,0.7049999999999993,213520.0,0.7689999999999992,0,0.0,9.0,0.10500000000000001,0.9078999999999999,0,0.04249999999999999,107.94900000000001,0.5829999999999995,2015
489,Can'T Fight The Moonlight,Leann Rimes,0.403,0.628,215507.0,0.834,0,0.0,6.0,0.05099999999999999,0.8943166666666666,0,0.049700000000000036,97.8649999999999,0.6260000000000003,2000
490,Can'T Get You Out Of My Head,Kylie Minogue,0.026299999999999997,0.7659999999999999,230640.0,0.563,0,0.6829999999999999,9.0,0.11500000000000003,0.8747333333333334,0,0.0339,126.00700000000003,0.9640000000000001,2001
491,Can'T Have Everything,Drake,0.0136,0.856,228438.0,0.5720000000000001,1,1.55e-06,1.0,0.121,0.8595166666666667,1,0.373,82.445,0.45399999999999996,2017
492,Can'T Help But Wait,Trey Songz,0.3579999999999999,0.699,206413.0,0.699,0,0.0,8.0,0.09119999999999999,0.9072666666666667,0,0.07370000000000004,94.97700000000002,0.6110000000000002,2007
493,Can'T Leave Without It,21 Savage,0.111,0.872,205352.0,0.591,1,0.0,6.0,0.14400000000000002,0.8841333333333333,0,0.359,131.982,0.696,2018
494,Can'T Let Go,Anthony Hamilton,0.5820000000000002,0.6500000000000001,232533.0,0.501,0,0.0,10.0,0.11200000000000006,0.8849166666666667,1,0.09630000000000002,127.98399999999997,0.3739999999999999,2005
495,Can'T Raise A Man,K. Michelle,0.023300000000000005,0.6230000000000001,208040.0,0.6770000000000002,0,0.0,5.0,0.0724,0.9130833333333334,1,0.0639,151.804,0.18199999999999997,2013
496,Can'T Shake You,Gloriana,0.247,0.6509999999999999,266973.0,0.696,0,0.0,9.0,0.114,0.8898166666666667,1,0.0331,112.988,0.441,2012
497,Can'T Sleep Love,Pentatonix,0.0849,0.73,173053.0,0.433,0,0.0,2.0,0.16899999999999998,0.8825000000000001,1,0.0455,94.596,0.5720000000000001,2015
498,Can'T Stay,Dave Hollister,0.00488,0.409,377400.0,0.42,0,0.0,11.0,0.146,0.8706,1,0.040999999999999995,118.711,0.0412,1999
499,Can'T Stop,Red Hot Chili Peppers,0.019000000000000003,0.6189999999999999,269000.0,0.9359999999999999,0,0.0,6.5,0.17850000000000005,0.9427583333333334,1,0.04335,91.34449999999998,0.881,2002
500,Can'T Stop Dancin',Becky G,0.00545,0.645,198853.0,0.669,0,0.0013800000000000002,0.0,0.0997,0.8675666666666666,0,0.0638,100.052,0.568,2014
501,Can'T Tell Me Nothing,Kanye West,0.012500000000000004,0.594,271680.0,0.6180000000000001,1,0.0,5.0,0.7545000000000001,0.8977333333333334,0,0.04620000000000001,80.03500000000001,0.09559999999999996,2007
502,Cancer,Twenty One Pilots,0.281,0.652,236827.0,0.295,0,1.0300000000000001e-05,2.0,0.0809,0.8159166666666666,1,0.0477,75.065,0.196,2016
503,Candy,Mandy Moore,0.17099999999999993,0.8154999999999999,234253.0,0.8424999999999999,0,5.4949999999999994e-05,7.0,0.1595,0.929875,1,0.08929999999999996,100.49700000000001,0.6575000000000001,1999
504,Candy Paint,Post Malone,0.6400000000000001,0.6639999999999999,227533.0,0.6669999999999999,1,1.2199999999999995e-06,4.0,0.07529999999999999,0.9009833333333332,1,0.15399999999999997,180.06399999999996,0.3810000000000001,2018
505,Candyman,Christina Aguilera,0.012500000000000002,0.6859999999999999,194213.0,0.7889999999999998,0,0.014699999999999996,8.0,0.14199999999999996,0.92145,0,0.23,172.97600000000006,0.7200000000000001,2006
506,Capsize,"Frenship, Emily Warren",0.0398,0.6829999999999999,237707.0,0.7080000000000001,0,0.155,5.0,0.6859999999999999,0.8959333333333334,0,0.030499999999999992,92.991,0.355,2016
507,Careful,Paramore,0.00018999999999999998,0.41700000000000004,230440.0,0.945,0,8.63e-05,8.0,0.2,0.9382833333333334,1,0.0805,164.997,0.607,2009
508,Careless Whisper,Seether,5.15e-05,0.48050000000000004,297177.5,0.9465000000000001,0,0.00508,2.0,0.07135000000000001,0.9266916666666667,1,0.07895,134.03299999999996,0.3795000000000001,2007
509,Carlene,Phil Vassar,0.07840000000000001,0.587,246240.0,0.8800000000000002,0,0.0,4.0,0.18199999999999997,0.9045833333333334,1,0.03239999999999999,129.22200000000004,0.7780000000000002,2000
510,Carolina,Parmalee,0.010699999999999994,0.4340000000000001,201347.0,0.75,0,0.0,10.0,0.10600000000000004,0.9411666666666667,1,0.0293,159.824,0.4879999999999997,2013
511,Carry On,Fun.,0.11800000000000002,0.38799999999999996,278373.0,0.6940000000000004,0,0.00029299999999999997,5.0,0.082,0.9038499999999999,1,0.07349999999999997,145.43400000000003,0.3650000000000001,2012
512,Carry On,Xxxtentacion,0.768,0.735,129720.0,0.19699999999999998,1,0.000276,3.0,0.29600000000000004,0.7770333333333334,0,0.537,147.899,0.38299999999999995,2017
513,Casper,Takeoff,0.525,0.9209999999999999,197079.0,0.607,1,1.12e-06,1.0,0.12300000000000001,0.8767166666666667,1,0.209,140.071,0.753,2018
514,Castaway,Zac Brown Band,0.147,0.611,188053.0,0.782,0,0.0,8.0,0.115,0.9168499999999999,1,0.0474,101.319,0.915,2015
515,Castle On The Hill,Ed Sheeran,0.0232,0.4610000000000002,261154.0,0.8339999999999997,0,1.1400000000000004e-05,2.0,0.14000000000000004,0.9188666666666667,1,0.0989,135.00700000000003,0.47100000000000003,2017
516,Cat Daddy,Rej3Ctz,0.0121,0.872,200803.0,0.7190000000000001,1,1.01e-06,2.0,0.24600000000000002,0.8556166666666667,1,0.235,101.96700000000001,0.32,2011
517,Catch Me,Demi Lovato,0.491,0.289,190000.0,0.292,0,0.0,4.0,0.255,0.80015,1,0.048,185.425,0.491,2009
